Solvent_SMILES,Solute_SMILES
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1ccccc1C
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1cccc(C)c1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1cccc(C)c1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1ccc(C)cc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1ccc(C)cc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCc1ccccc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCc1ccccc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCc1ccccc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,c1ccccc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,C[C@H]1CCCC[C@H]1C
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,C[C@H]1CCCC[C@@H]1C
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CC1CCCCC1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCCCCCC
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCC(C)CC(C)(C)C
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCCC(C)(C)C(C)C
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCCCCC
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCCCCCCCC
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,CCCCCCCC
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1ccccc1
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,Cc1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,CCCCO
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1C
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1C
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1C
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1C
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1cccc(C)c1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1cccc(C)c1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1cccc(C)c1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1cccc(C)c1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccc(C)cc1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccc(C)cc1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccc(C)cc1
CCCOC(=O)c1ccccc1C(=O)OCCC,CCc1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,CCc1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,CCc1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,c1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,C[C@H]1CCCC[C@H]1C
CCCOC(=O)c1ccccc1C(=O)OCCC,C[C@H]1CCCC[C@@H]1C
CCCOC(=O)c1ccccc1C(=O)OCCC,CC1CCCCC1
CCCOC(=O)c1ccccc1C(=O)OCCC,C1CCCCC1
CCCOC(=O)c1ccccc1C(=O)OCCC,C1=CCCCC1
CCCOC(=O)c1ccccc1C(=O)OCCC,CCCC(C)(C)C(C)C
CCCOC(=O)c1ccccc1C(=O)OCCC,CCCCCC
CCCOC(=O)c1ccccc1C(=O)OCCC,CCCCCCCCC
CCCOC(=O)c1ccccc1C(=O)OCCC,CCCCCCCC
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1
CCCOC(=O)c1ccccc1C(=O)OCCC,Cc1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCO
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=C(C)CC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=C(C)CCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=C(C)CCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=C(C)CCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C=CCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC=C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC=C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(C)=O
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(C)=O
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(=O)OC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccc(OC(=O)C(F)(F)F)cc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,O=C(OC1CCCCC1)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,O=C(OC1CCCCC1)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCc1cccc(C)c1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,c1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCN
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(=O)O
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C[C@H]1CCCC[C@H]1C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1=CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1=CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1=CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1=CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C1CCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCBr
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCBr
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cl/C=C\Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cl/C=C\Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cl/C=C\Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cl/C=C/Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cl/C=C/Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC=C(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC=C(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccco1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)CC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)CC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)CC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)Br
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)(Cl)Br
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)(Cl)Br
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)(Cl)Br
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,BrCBr
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,BrCBr
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CI
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CI
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CI
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,ClC(Cl)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)C(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)CC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)CC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCC(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCC(C)CC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCC
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CC(C)Cl
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccc(OC(=O)C(F)(F)C(F)(F)F)cc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)C(F)(F)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)C(F)(F)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,O=C(OC1CCCCC1)C(F)(F)C(F)(F)F
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCO[Si](C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCO[Si](C)(C)C
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C[Si](C)(C)OC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,C[Si](C)(C)OC1CCCCC1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1cccc(O[Si](C)(C)C)c1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Clc1ccc(Cl)s1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Brc1cccs1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCc1cccs1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Ic1cccs1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Brc1cscc1Br
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Brc1ccsc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccsc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1
CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,Cc1ccccc1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,CN(C)c1ccccc1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,CNc1ccccc1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Nc1ccccc1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1ccc(N(C)C)c(C)c1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1ccc(N)c(C)c1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,CCc1ccc(N)cc1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1cccc(C)c1N(C)C
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1ccccc1N(C)C
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1ccccc1N
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1cccc(N)c1
CCCCCCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCCCCCCC,Cc1ccc(N)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1cccc(C)c1C
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccc(C)c(C)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1ccccc1Cl
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccccc1C
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1cc(C)cc(C)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1cccc(Cl)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1cccc(C)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1ccc(Cl)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccc(C)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1cccc(Br)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1ccc(Br)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CCc1ccccc1C
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CCc1cccc(C)c1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CCc1ccc(C)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Brc1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Clc1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Ic1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CC(C)c1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,COc1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CCCc1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CC(C)(C)c1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CC1CCCCC1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,CCCCCCC
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,C=Cc1ccccc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccccc1Cl
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccc(Cl)cc1
CCCOC(=O)c1c(Cl)c(Cl)c(C(=O)OCCC)c(Cl)c1Cl,Cc1ccccc1
CN1CCN(CCC#N)CC1,C=CCCCCCC
CN1CCN(CCC#N)CC1,c1ccccc1
CN1CCN(CCC#N)CC1,C1CCCCC1
CN1CCN(CCC#N)CC1,C1=CCCCC1
CN1CCN(CCC#N)CC1,CCCCCCC
CN1CCN(CCC#N)CC1,CCCCCC
CN1CCN(CCC#N)CC1,CCCCCCCC
CC(=O)N1CCN(C)CC1,C=CCCCCC
CC(=O)N1CCN(C)CC1,C=CCCCC
CC(=O)N1CCN(C)CC1,C=CCCCCCC
CC(=O)N1CCN(C)CC1,CCC1CCCCC1
CC(=O)N1CCN(C)CC1,CC1CCCCC1
CC(=O)N1CCN(C)CC1,C1CCCCC1
CC(=O)N1CCN(C)CC1,C1=CCCCC1
CC(=O)N1CCN(C)CC1,CCCCCCCC
CN1CCN(C=O)CC1,C1=CCC=C1
CN1CCN(C=O)CC1,C=CCCCCC
CN1CCN(C=O)CC1,C=CCCCC
