Compound_1,Compound_2,N_points,p_res_avg,y_1_res_avg,y_2_res_avg,is_consistent
TOLUENE,SULFOLANE,13,25197.746997696468,25197.748384332208,0.0014065731642545199,False
TRIETHYLAMINE,1-HEXENE,7,0.003930549959614278,0.0029602292226510976,0.006890779182265391,True
TRIETHYLAMINE,N-HEXANE,9,0.0033717058840818563,0.0033324765857860148,0.006704182469867873,True
VALERALDEHYDE,TOLUENE,11,0.0013582990979264789,0.005030192788828233,0.004079509932410328,True
WATER,"1,2-PROPYLENE GLYCOL",10,0.10054892852777675,0.10674137917072786,0.006268998686567268,False
WATER,"1,2-PROPYLENE GLYCOL",11,0.15414651034633492,0.16459895481472345,0.010452444468388477,False
WATER,"1,2-PROPYLENE GLYCOL",10,0.14793374593542294,0.15329855130041534,0.005570428343622888,False
WATER,ACETIC ACID,12,0.1949687536635241,0.23580010890336942,0.04083135523984544,False
WATER,ETHYLENE GLYCOL,12,0.20166413529611138,0.20552658630562792,0.003978620285084633,False
WATER,ETHYLENE GLYCOL,14,0.2058481095600863,0.21005414516584772,0.007239518861498036,False
WATER,ETHYLENE GLYCOL,16,0.2997744449455767,0.3099449092354689,0.01280272535176895,False
WATER,"N,N-DIMETHYLFORMAMIDE",12,0.04094564513063032,0.0497329384402492,0.010893124383377882,False
